path,oclussion,type,img_path
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23221.png,0.20281038776236215,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23221.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23229.png,0.3190263318135238,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23229.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23236.png,0.6931673323701878,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23236.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23249.png,0.4152844804806476,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23249.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23253.png,0.2138836846213895,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23253.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23257.png,0.29240123407324303,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23257.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23272.png,0.6602897720149721,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23272.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23286.png,0.21570650683820902,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23286.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23287.png,0.17679409464215878,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23287.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23295.png,0.33287942807938,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23295.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23305.png,0.41454568987833296,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23305.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23312.png,0.2619335044322827,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23312.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23315.png,0.24965188671645744,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23315.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23324.png,0.18072409472053186,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23324.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23333.png,0.4293809523809524,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23333.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23336.png,0.7950061340838566,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23336.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23349.png,0.240668424109736,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23349.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23355.png,0.16562734613204222,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23355.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23399.png,0.7079191261863256,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23399.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\234.png,0.17398475228956567,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\234.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23404.png,0.17551703092973447,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23404.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23412.png,0.0863223227712846,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23412.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23418.png,0.12386118155348924,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23418.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23426.png,0.5085319378874922,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23426.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23434.png,0.2957159374429502,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23434.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23440.png,0.7484497586363681,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23440.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23448.png,0.2777235117399258,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23448.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23449.png,0.14055871360069228,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23449.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23451.png,0.5549440795313332,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23451.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23472.png,0.30562424172395863,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23472.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23504.png,0.15331928572659737,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23504.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23518.png,0.20538292711100847,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23518.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23553.png,0.0759948955964228,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23553.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23561.png,0.3076434649389963,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23561.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23581.png,0.2225822539195461,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23581.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23602.png,0.25375456431283583,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23602.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23618.png,0.3268896651787777,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23618.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23625.png,0.3271375327774668,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23625.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23626.png,0.46474651226406494,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23626.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23691.png,0.27226865951994417,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23691.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23694.png,0.37103375072371636,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23694.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\237.png,0.45626416414437165,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\237.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23708.png,0.10845165497751796,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23708.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23720.png,0.24270585514142218,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23720.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23736.png,0.3596391694088279,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23736.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23751.png,0.5411631572565978,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23751.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23752.png,0.4485224942708962,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23752.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23766.png,0.21617217230811014,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23766.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23767.png,0.16047483360238646,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23767.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23768.png,0.2862188185434402,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23768.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23820.png,0.4018640224672544,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23820.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23824.png,0.13270969474532268,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23824.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23827.png,0.5944149725258423,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23827.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\2384.png,0.45977513371902634,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\2384.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23840.png,0.4732410219953036,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23840.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23860.png,0.23417863984674325,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23860.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23877.png,0.31355852191848477,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23877.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23885.png,0.41287834521444433,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23885.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23889.png,0.10274064959800433,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23889.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23922.png,0.022297447280799076,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23922.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23931.png,0.277063996632922,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23931.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23937.png,0.3232002819631685,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23937.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23948.png,0.34408274513480575,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23948.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\2395.png,0.20831301662487234,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\2395.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23953.png,0.4075122756766236,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23953.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23955.png,0.46613796081818537,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23955.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23968.png,0.10429327534159516,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23968.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\23994.png,0.18534564719442304,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\23994.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24053.png,0.23096579323001631,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24053.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24056.png,0.27759178147646735,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24056.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24066.png,0.4583184527131091,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24066.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24106.png,0.2046767223468794,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24106.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24109.png,0.4125345746475072,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24109.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24115.png,0.6560968050938187,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24115.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24117.png,0.152709811597749,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24117.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24121.png,0.3804482745957327,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24121.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24157.png,0.38738938860961325,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24157.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24165.png,0.5823664040877156,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24165.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24166.png,0.17299065800771252,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24166.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24178.png,0.2540188066930369,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24178.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24208.png,0.1456354867196522,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24208.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24236.png,0.2436324174471306,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24236.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24242.png,0.23930703869560221,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24242.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24244.png,0.2706663179232328,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24244.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24247.png,0.45495394699666614,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24247.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24273.png,0.4321988200215695,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24273.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24276.png,0.45725144546107555,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24276.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24280.png,0.15281866296539204,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24280.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24339.png,0.3928047678535277,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24339.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24343.png,0.2617747718383312,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24343.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24362.png,0.28471086168051274,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24362.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24366.png,0.25356167867740564,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24366.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24374.png,0.12527411647930564,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24374.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24377.png,0.09060566285392835,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24377.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24391.png,0.2785104247965213,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24391.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24396.png,0.33766387436778855,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24396.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24401.png,0.2549985977620718,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24401.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24431.png,0.6101445511988228,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24431.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24433.png,0.03718996735764302,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24433.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24473.png,0.49211836139503795,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24473.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24476.png,0.34185147012186834,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24476.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24479.png,0.46101604098992,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24479.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24492.png,0.3035790512409706,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24492.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24509.png,0.05511048801655649,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24509.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24510.png,0.20381394447838586,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24510.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24513.png,0.37255738804377647,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24513.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24518.png,0.15981134910074257,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24518.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24520.png,0.4934969017963322,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24520.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24522.png,0.22359515540119335,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24522.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24544.png,0.34588033887889036,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24544.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24589.png,0.10958962711758946,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24589.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24592.png,0.43223215157730244,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24592.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24593.png,0.481994161267276,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24593.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24622.png,0.11259799157758343,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24622.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24624.png,0.43302612100663773,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24624.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24656.png,0.1674172303310787,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24656.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24673.png,0.24587130228807186,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24673.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24677.png,0.440163328971395,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24677.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24689.png,0.20932500743383886,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24689.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24722.png,0.17466837369749988,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24722.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24725.png,0.05898972847701067,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24725.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24733.png,0.46859720151831896,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24733.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24754.png,0.3102119389034369,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24754.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24767.png,0.3670350759951335,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24767.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24768.png,0.35104824316044647,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24768.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24773.png,0.08982121937096865,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24773.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\2478.png,0.30763153887154493,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\2478.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24781.png,0.6302609601187776,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24781.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24783.png,0.1871236805357438,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24783.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24800.png,0.08938836029401431,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24800.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24805.png,0.5387051905760128,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24805.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\mask\24817.png,0.20572793679137635,RandOcc,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\RandOcc\img\24817.jpg
